task_id,task_type,machine_id,operator_id,location,priority,scheduled_start,estimated_time_min,predicted_time_min,actual_time_min,load_cycles,distance,weather,operator_skill,machine_age,status
T1805,Compaction,DUM041,OP022,Site Alpha - Sector 4 Foundation,Medium,2026-09-16 04:15:47,50.0,46.7,44.3,9,3.85,Cloudy,Expert,3.2,Completed
T1806,Demolition,DUM047,OP045,Site Delta - Highway Interchange,Low,2026-09-16 04:57:47,110.0,169.4,174.7,19,1.52,Windy,Beginner,10.4,Completed
T1807,Compaction,DUM017,OP097,Site Alpha - Sector 1 Quarry,Low,2026-09-16 05:39:47,50.0,63.2,60.2,29,2.98,Rainy,Intermediate,1.7,Completed
T1808,Earth Excavation,DUM011,OP060,Site Delta - Highway Interchange,Critical,2026-09-16 06:21:47,60.0,89.1,89.1,17,3.25,Storm,Intermediate,0.6,Completed
T1809,Grading,WHE020,OP061,Site Alpha - Sector 4 Foundation,Medium,2026-09-16 07:03:47,90.0,92.1,100.9,16,1.68,Sunny,Intermediate,3.4,Completed
T1810,Grading,WHE044,OP091,Site Alpha - Sector 4 Foundation,Critical,2026-09-16 07:45:47,90.0,86.1,90.4,8,0.49,Sunny,Intermediate,1.2,Completed
T1811,Grading,DUM017,OP019,Site Alpha - Sector 1 Quarry,Critical,2026-09-16 08:27:47,90.0,114.7,105.6,17,2.24,Windy,Beginner,1.7,Completed
T1812,Earth Excavation,EXC019,OP058,Site Gamma - River Basin Basin Prep,Critical,2026-09-16 09:09:47,60.0,58.8,63.2,24,3.5,Sunny,Intermediate,4.5,Completed
T1813,Compaction,DOZ021,OP068,Site Gamma - River Basin Basin Prep,Low,2026-09-16 09:51:47,50.0,60.4,59.0,28,4.14,Cloudy,Beginner,1.4,Completed
T1814,Earth Excavation,DUM035,OP082,Site Beta - North Overpass,High,2026-09-16 10:33:47,60.0,54.5,59.3,27,0.45,Sunny,Expert,3.2,Completed
T1815,Hauling,GRA028,OP079,Site Gamma - River Basin Basin Prep,High,2026-09-16 11:15:47,40.0,33.8,37.7,19,1.04,Sunny,Expert,4.8,Completed
T1816,Material Loading,COM018,OP035,Site Gamma - River Basin Basin Prep,Low,2026-09-16 11:57:47,45.0,53.6,52.6,29,2.01,Sunny,Beginner,1.2,Completed
T1817,Material Loading,COM042,OP075,Site Alpha - Sector 1 Quarry,Critical,2026-09-16 12:39:47,45.0,46.9,48.0,15,3.22,Cloudy,Intermediate,0.7,Completed
T1818,Grading,WHE050,OP087,Site Alpha - Sector 1 Quarry,Medium,2026-09-16 13:21:47,90.0,96.6,106.6,22,2.33,Cloudy,Intermediate,5.4,Completed
T1819,Compaction,WHE044,OP076,Site Alpha - Sector 4 Foundation,Medium,2026-09-16 14:03:47,50.0,61.8,64.8,26,4.46,Rainy,Intermediate,1.2,Completed
T1820,Demolition,GRA022,OP087,Site Alpha - Sector 4 Foundation,Medium,2026-09-16 14:45:47,110.0,114.3,131.0,13,1.71,Windy,Intermediate,0.8,Completed
T1821,Material Loading,COM036,OP002,Site Alpha - Sector 1 Quarry,Low,2026-09-16 15:27:47,45.0,56.3,51.4,25,3.09,Sunny,Beginner,4.3,Completed
T1822,Hauling,DUM005,OP002,Site Beta - North Overpass,Critical,2026-09-16 16:09:47,40.0,54.4,56.5,12,2.14,Sunny,Beginner,10.8,Completed
T1823,Earth Excavation,GRA034,OP014,Site Alpha - Sector 4 Foundation,Critical,2026-09-16 16:51:47,60.0,57.8,64.1,23,3.49,Sunny,Intermediate,0.8,Completed
T1824,Material Loading,DOZ015,OP093,Site Delta - Highway Interchange,High,2026-09-16 17:33:47,45.0,55.9,58.1,26,3.05,Sunny,Beginner,2.7,Completed
T1825,Material Loading,EXC013,OP005,Site Beta - East Trenching Zone,Low,2026-09-16 18:15:47,45.0,70.9,65.9,21,3.89,Rainy,Beginner,3.2,Completed
T1826,Demolition,COM006,OP008,Site Beta - North Overpass,Medium,2026-09-16 18:57:47,110.0,98.6,98.3,13,2.71,Sunny,Expert,4.5,Completed
T1827,Demolition,DUM041,OP016,Site Alpha - Sector 4 Foundation,Low,2026-09-16 19:39:47,110.0,170.3,158.1,17,3.62,Rainy,Beginner,3.2,Completed
T1828,Earth Excavation,DOZ039,OP017,Site Alpha - Sector 1 Quarry,Critical,2026-09-16 20:21:47,60.0,72.8,63.3,26,3.94,Sunny,Beginner,1.5,Completed
T1829,Compaction,EXC049,OP083,Site Alpha - Sector 4 Foundation,Medium,2026-09-16 21:03:47,50.0,62.7,66.1,23,2.95,Sunny,Beginner,6.5,Completed
T1830,Earth Excavation,DOZ045,OP024,Site Gamma - River Basin Basin Prep,High,2026-09-16 21:45:47,60.0,52.8,52.1,11,3.16,Sunny,Expert,4.0,Completed
T1831,Material Loading,COM030,OP085,Site Beta - East Trenching Zone,Low,2026-09-16 22:27:47,45.0,58.5,55.9,17,1.75,Rainy,Intermediate,3.2,Completed
T1832,Compaction,COM030,OP036,Site Beta - East Trenching Zone,Critical,2026-09-16 23:09:47,50.0,58.0,66.9,23,2.97,Sunny,Beginner,3.2,Completed
T1833,Compaction,EXC043,OP099,Site Beta - East Trenching Zone,High,2026-09-16 23:51:47,50.0,59.9,59.0,19,3.24,Sunny,Beginner,1.8,Completed
T1834,Material Loading,DUM011,OP100,Site Delta - Highway Interchange,Low,2026-09-17 00:33:47,45.0,52.2,52.1,29,1.52,Cloudy,Beginner,0.6,Completed
T1835,Material Loading,WHE050,OP008,Site Alpha - Sector 1 Quarry,Critical,2026-09-17 01:15:47,45.0,43.2,46.6,11,3.66,Sunny,Expert,5.4,Completed
T1836,Grading,GRA022,OP008,Site Alpha - Sector 4 Foundation,High,2026-09-17 01:57:47,90.0,118.6,118.4,22,2.6,Storm,Expert,0.8,Completed
T1837,Hauling,DUM017,OP023,Site Alpha - Sector 1 Quarry,Critical,2026-09-17 02:39:47,40.0,50.8,52.3,19,1.84,Windy,Beginner,1.7,Completed
T1838,Earth Excavation,WHE032,OP026,Site Beta - East Trenching Zone,Critical,2026-09-17 03:21:47,60.0,54.8,57.9,22,3.82,Sunny,Intermediate,0.7,Completed
T1839,Trenching,COM042,OP063,Site Alpha - Sector 1 Quarry,Low,2026-09-17 04:03:47,75.0,111.7,113.1,27,2.95,Rainy,Beginner,0.7,Completed
T1840,Trenching,DUM035,OP099,Site Beta - North Overpass,Critical,2026-09-17 04:45:47,75.0,139.5,130.7,12,4.15,Storm,Beginner,3.2,Completed
T1841,Trenching,GRA040,OP083,Site Gamma - River Basin Basin Prep,Low,2026-09-17 05:27:47,75.0,85.8,91.2,23,4.49,Sunny,Beginner,1.3,Completed
T1842,Grading,GRA046,OP034,Site Gamma - River Basin Basin Prep,Low,2026-09-17 06:09:47,90.0,92.3,83.4,24,2.17,Sunny,Intermediate,0.6,Completed
T1843,Earth Excavation,DUM005,OP010,Site Beta - North Overpass,High,2026-09-17 06:51:47,60.0,68.0,70.0,24,2.15,Sunny,Intermediate,10.8,Completed
T1844,Hauling,DUM029,OP003,Site Beta - North Overpass,Critical,2026-09-17 07:33:47,40.0,47.0,43.6,20,3.85,Cloudy,Beginner,1.0,Completed
T1845,Trenching,COM042,OP082,Site Alpha - Sector 1 Quarry,Low,2026-09-17 08:15:47,75.0,69.1,79.6,20,1.17,Cloudy,Expert,0.7,Completed
T1846,Earth Excavation,EXC043,OP050,Site Beta - East Trenching Zone,High,2026-09-17 08:57:47,60.0,74.9,75.8,25,3.15,Rainy,Intermediate,1.8,Completed
T1847,Trenching,DOZ045,OP043,Site Gamma - River Basin Basin Prep,Critical,2026-09-17 09:39:47,75.0,69.0,68.2,26,3.14,Cloudy,Expert,4.0,Completed
T1848,Demolition,EXC001,OP066,Site Alpha - Sector 4 Foundation,Critical,2026-09-17 10:21:47,110.0,169.3,184.6,21,3.89,Storm,Intermediate,2.4,Completed
T1849,Grading,GRA028,OP052,Site Gamma - River Basin Basin Prep,Low,2026-09-17 11:03:47,90.0,119.4,126.3,14,1.75,Rainy,Intermediate,4.8,Completed
T1850,Demolition,DOZ015,OP001,Site Delta - Highway Interchange,Critical,2026-09-17 11:45:47,110.0,99.6,86.1,26,3.77,Sunny,Expert,2.7,Completed
T1851,Compaction,WHE050,OP062,Site Alpha - Sector 1 Quarry,Low,2026-09-17 12:27:47,50.0,54.2,49.8,11,4.07,Sunny,Intermediate,5.4,Completed
T1852,Demolition,DUM035,OP046,Site Beta - North Overpass,High,2026-09-17 13:09:47,110.0,122.4,126.6,14,1.01,Rainy,Expert,3.2,Completed
T1853,Compaction,WHE020,OP052,Site Alpha - Sector 4 Foundation,Low,2026-09-17 13:51:47,50.0,50.0,52.6,20,2.19,Sunny,Intermediate,3.4,Completed
T1854,Compaction,COM042,OP012,Site Alpha - Sector 1 Quarry,High,2026-09-17 14:33:47,50.0,53.5,54.9,15,1.31,Rainy,Expert,0.7,Completed
T1855,Demolition,GRA022,OP011,Site Alpha - Sector 4 Foundation,Critical,2026-09-17 15:15:47,110.0,129.7,113.6,27,3.3,Sunny,Beginner,0.8,Completed
T1856,Hauling,WHE050,OP038,Site Alpha - Sector 1 Quarry,Medium,2026-09-17 15:57:47,40.0,42.9,42.1,18,3.9,Cloudy,Intermediate,5.4,Completed
T1857,Trenching,COM036,OP006,Site Alpha - Sector 1 Quarry,Critical,2026-09-17 16:39:47,75.0,83.7,85.7,14,3.12,Rainy,Expert,4.3,Completed
T1858,Compaction,EXC013,OP039,Site Beta - East Trenching Zone,Critical,2026-09-17 17:21:47,50.0,46.1,41.3,9,3.37,Sunny,Expert,3.2,Completed
T1859,Earth Excavation,DUM041,OP089,Site Alpha - Sector 4 Foundation,High,2026-09-17 18:03:47,60.0,61.6,59.9,24,0.98,Sunny,Intermediate,3.2,Completed
T1860,Grading,COM006,OP081,Site Beta - North Overpass,Critical,2026-09-17 18:45:47,90.0,98.0,97.0,12,2.31,Sunny,Intermediate,4.5,Completed
T1861,Compaction,EXC013,OP018,Site Beta - East Trenching Zone,Low,2026-09-17 19:27:47,50.0,47.4,48.2,28,3.02,Cloudy,Expert,3.2,Completed
T1862,Trenching,WHE002,OP093,Site Alpha - Sector 1 Quarry,Medium,2026-09-17 20:09:47,75.0,90.5,91.6,12,0.48,Sunny,Beginner,1.1,Completed
T1863,Grading,EXC025,OP009,Site Beta - North Overpass,High,2026-09-17 20:51:47,90.0,122.6,115.3,24,3.83,Sunny,Beginner,9.2,Completed
T1864,Grading,DUM035,OP058,Site Beta - North Overpass,Low,2026-09-17 21:33:47,90.0,97.4,104.5,15,1.05,Cloudy,Intermediate,3.2,Completed
T1865,Earth Excavation,GRA022,OP008,Site Alpha - Sector 4 Foundation,High,2026-09-17 22:15:47,60.0,64.9,69.2,17,1.1,Rainy,Expert,0.8,Completed
T1866,Hauling,DUM047,OP006,Site Delta - Highway Interchange,Critical,2026-09-17 22:57:47,40.0,40.6,43.7,8,0.87,Sunny,Expert,10.4,Completed
T1867,Earth Excavation,WHE014,OP084,Site Alpha - Sector 1 Quarry,Critical,2026-09-17 23:39:47,60.0,76.9,81.8,12,2.01,Cloudy,Beginner,3.6,Completed
T1868,Compaction,DUM035,OP020,Site Beta - North Overpass,Medium,2026-09-18 00:21:47,50.0,44.5,44.7,22,3.61,Sunny,Expert,3.2,Completed
T1869,Earth Excavation,DOZ003,OP095,Site Alpha - Sector 4 Foundation,Medium,2026-09-18 01:03:47,60.0,69.3,74.7,18,1.92,Sunny,Beginner,2.4,Completed
T1870,Grading,COM042,OP003,Site Alpha - Sector 1 Quarry,Critical,2026-09-18 01:45:47,90.0,101.9,101.1,23,1.44,Sunny,Beginner,0.7,Completed
T1871,Demolition,DOZ003,OP032,Site Alpha - Sector 4 Foundation,Medium,2026-09-18 02:27:47,110.0,114.8,120.9,17,3.67,Cloudy,Intermediate,2.4,Completed
T1872,Earth Excavation,COM012,OP081,Site Alpha - Sector 4 Foundation,Low,2026-09-18 03:09:47,60.0,62.7,64.6,21,4.02,Cloudy,Intermediate,1.6,Completed
T1873,Material Loading,EXC007,OP059,Site Alpha - Sector 4 Foundation,Medium,2026-09-18 03:51:47,45.0,52.5,49.9,24,1.96,Sunny,Beginner,3.2,Completed
T1874,Hauling,WHE038,OP009,Site Gamma - River Basin Basin Prep,Low,2026-09-18 04:33:47,40.0,51.8,54.9,9,0.44,Cloudy,Beginner,6.6,Completed
T1875,Earth Excavation,WHE032,OP077,Site Beta - East Trenching Zone,Medium,2026-09-18 05:15:47,60.0,52.6,54.8,29,3.0,Cloudy,Expert,0.7,Completed
T1876,Earth Excavation,EXC013,OP055,Site Beta - East Trenching Zone,High,2026-09-18 05:57:47,60.0,54.6,53.7,20,4.02,Sunny,Expert,3.2,Completed
T1877,Hauling,COM048,OP087,Site Delta - Highway Interchange,Critical,2026-09-18 06:39:47,40.0,56.3,52.0,11,3.88,Rainy,Intermediate,3.9,Completed
T1878,Material Loading,WHE008,OP088,Site Alpha - Sector 1 Quarry,Medium,2026-09-18 07:21:47,45.0,60.1,61.1,16,2.03,Rainy,Intermediate,6.4,Completed
T1879,Material Loading,WHE014,OP098,Site Alpha - Sector 1 Quarry,Low,2026-09-18 08:03:47,45.0,40.0,41.4,16,3.17,Sunny,Expert,3.6,Completed
T1880,Demolition,COM012,OP043,Site Alpha - Sector 4 Foundation,Low,2026-09-18 08:45:47,110.0,100.7,111.1,10,3.51,Cloudy,Expert,1.6,Completed
T1881,Earth Excavation,COM018,OP019,Site Gamma - River Basin Basin Prep,Critical,2026-09-18 09:27:47,60.0,70.1,67.5,21,2.23,Sunny,Beginner,1.2,Completed
T1882,Trenching,DOZ045,OP048,Site Gamma - River Basin Basin Prep,Medium,2026-09-18 10:09:47,75.0,89.6,90.9,11,3.21,Cloudy,Beginner,4.0,Completed
T1883,Grading,GRA016,OP075,Site Delta - Highway Interchange,Low,2026-09-18 10:51:47,90.0,91.5,99.3,16,4.42,Sunny,Intermediate,3.2,Completed
T1884,Trenching,EXC007,OP081,Site Alpha - Sector 4 Foundation,Critical,2026-09-18 11:33:47,75.0,79.1,83.1,22,2.15,Cloudy,Intermediate,3.2,Completed
T1885,Hauling,DUM011,OP003,Site Delta - Highway Interchange,Critical,2026-09-18 12:15:47,40.0,43.8,45.0,29,2.63,Sunny,Beginner,0.6,Completed
T1886,Earth Excavation,EXC001,OP001,Site Alpha - Sector 4 Foundation,Medium,2026-09-18 12:57:47,60.0,55.3,54.4,10,4.07,Cloudy,Expert,2.4,Completed
T1887,Earth Excavation,GRA046,OP084,Site Gamma - River Basin Basin Prep,High,2026-09-18 13:39:47,60.0,86.5,87.0,17,2.95,Rainy,Beginner,0.6,Completed
T1888,Grading,DOZ045,OP099,Site Gamma - River Basin Basin Prep,Critical,2026-09-18 14:21:47,90.0,158.6,164.6,11,1.89,Storm,Beginner,4.0,Completed
T1889,Compaction,DOZ009,OP027,Site Beta - East Trenching Zone,Medium,2026-09-18 15:03:47,50.0,61.0,63.1,8,1.37,Cloudy,Beginner,2.8,Completed
T1890,Compaction,COM018,OP067,Site Gamma - River Basin Basin Prep,Critical,2026-09-18 15:45:47,50.0,47.2,51.5,24,3.2,Sunny,Intermediate,1.2,Completed
T1891,Grading,GRA016,OP023,Site Delta - Highway Interchange,Low,2026-09-18 16:27:47,90.0,135.5,152.3,18,0.64,Rainy,Beginner,3.2,Completed
T1892,Demolition,COM012,OP092,Site Alpha - Sector 4 Foundation,Critical,2026-09-18 17:09:47,110.0,134.0,131.5,20,4.45,Sunny,Beginner,1.6,Completed
T1893,Demolition,COM006,OP081,Site Beta - North Overpass,High,2026-09-18 17:51:47,110.0,120.4,129.3,11,2.0,Sunny,Intermediate,4.5,Completed
T1894,Material Loading,DOZ027,OP001,Site Gamma - River Basin Basin Prep,Medium,2026-09-18 18:33:47,45.0,39.4,42.4,10,3.17,Sunny,Expert,4.3,Completed
T1895,Trenching,WHE008,OP068,Site Alpha - Sector 1 Quarry,Low,2026-09-18 19:15:47,75.0,118.5,119.0,28,3.23,Rainy,Beginner,6.4,Completed
T1896,Demolition,COM024,OP098,Site Delta - Highway Interchange,Medium,2026-09-18 19:57:47,110.0,169.2,178.1,26,2.03,Storm,Expert,10.9,Completed
T1897,Grading,WHE050,OP081,Site Alpha - Sector 1 Quarry,Medium,2026-09-18 20:39:47,90.0,98.8,94.9,11,4.01,Cloudy,Intermediate,5.4,Completed
T1898,Material Loading,GRA004,OP025,Site Beta - North Overpass,Low,2026-09-18 21:21:47,45.0,61.4,59.6,16,2.46,Rainy,Intermediate,4.9,Completed
T1899,Hauling,GRA010,OP088,Site Beta - East Trenching Zone,Critical,2026-09-18 22:03:47,40.0,40.6,38.6,21,2.97,Sunny,Intermediate,3.4,Completed
T1900,Grading,COM012,OP021,Site Alpha - Sector 4 Foundation,Low,2026-09-18 22:45:47,90.0,104.0,98.8,24,2.05,Windy,Intermediate,1.6,Completed
T1901,Earth Excavation,COM042,OP047,Site Alpha - Sector 1 Quarry,High,2026-09-18 23:27:47,60.0,65.1,62.8,25,2.74,Windy,Intermediate,0.7,Completed
T1902,Trenching,GRA028,OP033,Site Gamma - River Basin Basin Prep,High,2026-09-19 00:09:47,75.0,99.2,101.9,22,4.35,Rainy,Intermediate,4.8,Completed
T1903,Demolition,EXC049,OP059,Site Alpha - Sector 4 Foundation,Low,2026-09-19 00:51:47,110.0,144.7,140.9,26,3.89,Sunny,Beginner,6.5,Completed
T1904,Earth Excavation,COM048,OP007,Site Delta - Highway Interchange,Medium,2026-09-19 01:33:47,60.0,74.5,76.0,11,0.82,Cloudy,Beginner,3.9,Completed
T1905,Trenching,WHE002,OP063,Site Alpha - Sector 1 Quarry,Low,2026-09-19 02:15:47,75.0,88.2,95.8,23,0.58,Sunny,Beginner,1.1,Completed
T1906,Earth Excavation,GRA016,OP093,Site Delta - Highway Interchange,Critical,2026-09-19 02:57:47,60.0,97.5,98.6,27,3.18,Rainy,Beginner,3.2,Completed
T1907,Demolition,WHE038,OP042,Site Gamma - River Basin Basin Prep,Critical,2026-09-19 03:39:47,110.0,172.5,167.2,28,2.41,Rainy,Beginner,6.6,Completed
T1908,Trenching,COM048,OP087,Site Delta - Highway Interchange,High,2026-09-19 04:21:47,75.0,75.8,76.2,29,0.59,Sunny,Intermediate,3.9,Completed
T1909,Trenching,WHE050,OP015,Site Alpha - Sector 1 Quarry,High,2026-09-19 05:03:47,75.0,86.6,83.6,22,4.04,Cloudy,Intermediate,5.4,Completed
T1910,Trenching,EXC007,OP031,Site Alpha - Sector 4 Foundation,Critical,2026-09-19 05:45:47,75.0,85.6,82.0,26,1.58,Windy,Intermediate,3.2,Completed
T1911,Hauling,EXC013,OP049,Site Beta - East Trenching Zone,Medium,2026-09-19 06:27:47,40.0,47.3,50.1,25,2.74,Cloudy,Beginner,3.2,Completed
T1912,Earth Excavation,EXC031,OP075,Site Delta - Highway Interchange,Critical,2026-09-19 07:09:47,60.0,66.2,63.3,14,1.86,Cloudy,Intermediate,2.5,Completed
T1913,Earth Excavation,GRA028,OP019,Site Gamma - River Basin Basin Prep,Medium,2026-09-19 07:51:47,60.0,76.9,77.5,21,0.58,Sunny,Beginner,4.8,Completed
T1914,Demolition,COM030,OP023,Site Beta - East Trenching Zone,Critical,2026-09-19 08:33:47,110.0,137.7,149.4,20,1.72,Cloudy,Beginner,3.2,Completed
T1915,Material Loading,DOZ009,OP059,Site Beta - East Trenching Zone,Medium,2026-09-19 09:15:47,45.0,58.7,58.3,18,2.51,Windy,Beginner,2.8,Completed
T1916,Compaction,DUM023,OP035,Site Gamma - River Basin Basin Prep,Medium,2026-09-19 09:57:47,50.0,64.5,63.4,23,0.93,Cloudy,Beginner,4.9,Completed
T1917,Material Loading,DOZ009,OP005,Site Beta - East Trenching Zone,Low,2026-09-19 10:39:47,45.0,58.6,55.8,11,3.63,Windy,Beginner,2.8,Completed
T1918,Material Loading,DOZ009,OP015,Site Beta - East Trenching Zone,Critical,2026-09-19 11:21:47,45.0,46.0,46.3,28,3.84,Sunny,Intermediate,2.8,Completed
T1919,Grading,DOZ027,OP022,Site Gamma - River Basin Basin Prep,High,2026-09-19 12:03:47,90.0,92.4,90.1,10,1.29,Windy,Expert,4.3,Completed
T1920,Trenching,EXC019,OP078,Site Gamma - River Basin Basin Prep,Medium,2026-09-19 12:45:47,75.0,97.9,100.2,15,3.76,Sunny,Beginner,4.5,Completed
T1921,Hauling,DUM041,OP079,Site Alpha - Sector 4 Foundation,Medium,2026-09-19 13:27:47,40.0,35.4,35.3,25,2.39,Cloudy,Expert,3.2,Completed
T1922,Demolition,COM036,OP030,Site Alpha - Sector 1 Quarry,Low,2026-09-19 14:09:47,110.0,125.2,131.7,17,0.72,Rainy,Expert,4.3,Completed
T1923,Grading,GRA034,OP063,Site Alpha - Sector 4 Foundation,Medium,2026-09-19 14:51:47,90.0,105.1,107.4,19,3.25,Sunny,Beginner,0.8,Completed
T1924,Demolition,EXC031,OP060,Site Delta - Highway Interchange,High,2026-09-19 15:33:47,110.0,109.3,122.0,15,3.77,Sunny,Intermediate,2.5,Completed
T1925,Earth Excavation,DUM047,OP055,Site Delta - Highway Interchange,Medium,2026-09-19 16:15:47,60.0,61.8,68.6,22,1.97,Sunny,Expert,10.4,Completed
T1926,Trenching,DOZ021,OP056,Site Gamma - River Basin Basin Prep,Medium,2026-09-19 16:57:47,75.0,74.0,76.9,17,1.96,Sunny,Intermediate,1.4,Completed
T1927,Demolition,GRA010,OP074,Site Beta - East Trenching Zone,Low,2026-09-19 17:39:47,110.0,121.1,113.7,28,2.9,Windy,Intermediate,3.4,Completed
T1928,Grading,DOZ003,OP006,Site Alpha - Sector 4 Foundation,Critical,2026-09-19 18:21:47,90.0,100.8,100.8,28,4.06,Rainy,Expert,2.4,Completed
T1929,Compaction,WHE050,OP065,Site Alpha - Sector 1 Quarry,Low,2026-09-19 19:03:47,50.0,64.3,63.8,24,3.22,Cloudy,Beginner,5.4,Completed
T1930,Grading,GRA034,OP051,Site Alpha - Sector 4 Foundation,Critical,2026-09-19 19:45:47,90.0,135.9,116.9,25,2.11,Rainy,Beginner,0.8,Completed
T1931,Hauling,DOZ045,OP013,Site Gamma - River Basin Basin Prep,Critical,2026-09-19 20:27:47,40.0,36.5,32.6,9,1.37,Sunny,Expert,4.0,Completed
T1932,Grading,GRA016,OP011,Site Delta - Highway Interchange,Low,2026-09-19 21:09:47,90.0,142.8,130.5,13,0.64,Rainy,Beginner,3.2,Completed
T1933,Compaction,DUM047,OP053,Site Delta - Highway Interchange,Medium,2026-09-19 21:51:47,50.0,68.7,67.7,12,2.74,Cloudy,Beginner,10.4,Completed
T1934,Trenching,DUM023,OP038,Site Gamma - River Basin Basin Prep,Medium,2026-09-19 22:33:47,75.0,83.5,82.6,27,1.14,Cloudy,Intermediate,4.9,Completed
T1935,Compaction,COM006,OP003,Site Beta - North Overpass,Critical,2026-09-19 23:15:47,50.0,63.5,60.7,14,0.84,Cloudy,Beginner,4.5,Completed
T1936,Compaction,WHE020,OP021,Site Alpha - Sector 4 Foundation,Critical,2026-09-19 23:57:47,50.0,50.7,57.7,11,4.49,Cloudy,Intermediate,3.4,Completed
T1937,Hauling,EXC037,OP096,Site Beta - North Overpass,Low,2026-09-20 00:39:47,40.0,49.7,42.2,24,2.6,Rainy,Expert,6.0,Completed
T1938,Grading,COM030,OP099,Site Beta - East Trenching Zone,Medium,2026-09-20 01:21:47,90.0,104.9,103.0,9,3.25,Sunny,Beginner,3.2,Completed
T1939,Hauling,GRA046,OP052,Site Gamma - River Basin Basin Prep,Medium,2026-09-20 02:03:47,40.0,38.3,40.0,10,0.65,Sunny,Intermediate,0.6,Completed
T1940,Hauling,COM024,OP081,Site Delta - Highway Interchange,Critical,2026-09-20 02:45:47,40.0,49.7,46.0,8,0.83,Cloudy,Intermediate,10.9,Completed
T1941,Compaction,DUM041,OP001,Site Alpha - Sector 4 Foundation,Low,2026-09-20 03:27:47,50.0,46.1,43.3,28,4.11,Sunny,Expert,3.2,Completed
T1942,Grading,DOZ045,OP043,Site Gamma - River Basin Basin Prep,Low,2026-09-20 04:09:47,90.0,98.5,100.3,20,1.6,Rainy,Expert,4.0,Completed
T1943,Material Loading,GRA028,OP097,Site Gamma - River Basin Basin Prep,High,2026-09-20 04:51:47,45.0,48.2,48.3,26,4.48,Sunny,Intermediate,4.8,Completed
T1944,Compaction,GRA040,OP070,Site Gamma - River Basin Basin Prep,Medium,2026-09-20 05:33:47,50.0,58.3,60.5,11,3.49,Sunny,Beginner,1.3,Completed
T1945,Hauling,WHE044,OP011,Site Alpha - Sector 4 Foundation,High,2026-09-20 06:15:47,40.0,60.5,59.0,29,3.84,Rainy,Beginner,1.2,Completed
T1946,Compaction,GRA004,OP066,Site Beta - North Overpass,High,2026-09-20 06:57:47,50.0,56.4,56.0,29,3.75,Cloudy,Intermediate,4.9,Completed
T1947,Earth Excavation,WHE008,OP050,Site Alpha - Sector 1 Quarry,High,2026-09-20 07:39:47,60.0,64.1,63.9,10,1.45,Sunny,Intermediate,6.4,Completed
T1948,Grading,GRA040,OP006,Site Gamma - River Basin Basin Prep,High,2026-09-20 08:21:47,90.0,75.5,76.3,15,3.96,Sunny,Expert,1.3,Completed
T1949,Material Loading,COM012,OP083,Site Alpha - Sector 4 Foundation,Low,2026-09-20 09:03:47,45.0,54.1,55.7,20,2.7,Sunny,Beginner,1.6,Completed
T1950,Demolition,GRA046,OP100,Site Gamma - River Basin Basin Prep,Medium,2026-09-20 09:45:47,110.0,138.7,118.3,19,3.97,Cloudy,Beginner,0.6,Completed
T1951,Trenching,GRA022,OP031,Site Alpha - Sector 4 Foundation,Low,2026-09-20 10:27:47,75.0,78.2,81.7,20,3.87,Cloudy,Intermediate,0.8,Completed
T1952,Compaction,EXC031,OP095,Site Delta - Highway Interchange,Medium,2026-09-20 11:09:47,50.0,59.1,61.5,8,3.98,Cloudy,Beginner,2.5,Completed
T1953,Hauling,COM048,OP098,Site Delta - Highway Interchange,Medium,2026-09-20 11:51:47,40.0,35.4,34.2,11,3.6,Sunny,Expert,3.9,Completed
T1954,Material Loading,DUM023,OP035,Site Gamma - River Basin Basin Prep,Critical,2026-09-20 12:33:47,45.0,58.5,54.0,11,2.77,Cloudy,Beginner,4.9,Completed
T1955,Material Loading,GRA004,OP009,Site Beta - North Overpass,High,2026-09-20 13:15:47,45.0,61.0,60.1,10,0.83,Windy,Beginner,4.9,Completed
T1956,Material Loading,DUM029,OP063,Site Beta - North Overpass,Low,2026-09-20 13:57:47,45.0,50.9,55.7,9,1.31,Sunny,Beginner,1.0,Completed
T1957,Grading,GRA046,OP069,Site Gamma - River Basin Basin Prep,High,2026-09-20 14:39:47,90.0,91.6,95.6,23,2.16,Cloudy,Intermediate,0.6,Completed
T1958,Grading,GRA040,OP048,Site Gamma - River Basin Basin Prep,Low,2026-09-20 15:21:47,90.0,104.0,107.8,20,1.59,Sunny,Beginner,1.3,Completed
T1959,Trenching,COM030,OP012,Site Beta - East Trenching Zone,Low,2026-09-20 16:03:47,75.0,70.4,66.6,14,1.22,Sunny,Expert,3.2,Completed
